RECORDING_SESSION_LABEL,item,passage,part,level,TRIAL_INDEX,ANS,total_comp,IA_ID,ia_label,punct,obj_len,part_status,len_check,trac_loss,POS,total_lines,line,line_from_top,line_from_bottom,total_words_line,line_pos,line_pos_from_left,line_pos_from_right,paragraph,part_len,IA_SKIP,ff_index,ff_duration,ff_xpos,ff_lp,gaze,gaze_fix_count,rb_reading,go_past,fp_reg,fp_reg_count,total_reg_out_count,total_fix_count,total_time,trial_total_time,trial_total_fix_count,trial_mean_fix_duration,trial_per_word_fix,trial_rt,trial_per_word_rt,prev_fix_xpos,launch_site_pix,launch_site_char
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,26,attention,.,9,complete,NO,0,NN,13,2,1,11,13,13,12,0,1,147,0,25,181,902.9,5,181,1,181,181,0,0,0,1,181,30695,162,189,1.1,37310,254,790.3,62.2,6
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,27,for,.,3,complete,NO,0,IN,13,3,2,10,15,1,0,14,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,28,the,.,3,complete,NO,0,DT,13,3,2,10,15,2,1,13,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,138,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,29,success,.,7,complete,NO,0,NN,13,3,2,10,15,3,2,12,1,147,0,26,120,145.4,1,120,1,120,258,1,1,1,1,120,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,30,of,.,2,complete,NO,0,IN,13,3,2,10,15,4,3,11,1,147,0,28,159,226.6,1,159,1,159,159,0,0,0,1,159,30695,162,189,1.1,37310,254,95.6,128.9,12
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,31,its,.,3,complete,NO,0,PRP$,13,3,2,10,15,5,4,10,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,261,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,32,schools.,PER,8,complete,NO,0,NNS,13,3,2,10,15,6,5,9,1,147,0,29,226,313.3,1,226,1,226,487,1,1,1,1,226,30695,162,189,1.1,37310,254,226.6,75.9,7
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,33,Since,.,5,complete,NO,0,IN,13,3,2,10,15,7,6,8,1,147,0,31,202,446.1,5,202,1,202,202,0,0,0,1,202,30695,162,189,1.1,37310,254,279.6,120.9,11
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,34,"2000,",COM,5,complete,NO,0,CD,13,3,2,10,15,8,7,7,1,147,0,32,152,515.8,5,312,2,312,312,0,0,0,2,312,30695,162,189,1.1,37310,254,446.1,21.4,2
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,35,the,.,3,complete,NO,0,DT,13,3,2,10,15,9,8,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,36,country,.,7,complete,NO,0,NN,13,3,2,10,15,10,9,5,1,147,0,34,270,626.7,5,270,1,270,270,0,0,0,1,270,30695,162,189,1.1,37310,254,505.3,72.2,7
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,37,often,.,5,complete,NO,0,RB,13,3,2,10,15,11,10,4,1,147,0,35,245,720.2,5,245,1,245,245,0,0,0,1,245,30695,162,189,1.1,37310,254,626.7,38.8,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,38,appears,.,7,complete,NO,0,VBZ,13,3,2,10,15,12,11,3,1,147,0,36,257,788.5,6,257,1,257,257,0,0,0,1,257,30695,162,189,1.1,37310,254,720.2,11.3,2
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,39,near,.,4,complete,NO,0,IN,13,3,2,10,15,13,12,2,1,147,0,37,179,867.7,4,179,1,179,179,0,0,0,2,283,30695,162,189,1.1,37310,254,788.5,30,3
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,40,the,.,3,complete,NO,0,DT,13,3,2,10,15,14,13,1,1,147,1,.,.,.,.,.,.,.,.,.,.,1,1,147,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,41,top,.,3,complete,NO,0,NN,13,3,2,10,15,15,14,0,1,147,0,38,61,931.3,2,61,1,61,61,0,0,0,2,112,30695,162,189,1.1,37310,254,867.7,49.8,5
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,42,of,.,2,complete,NO,0,IN,13,4,3,9,11,1,0,10,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,145,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,43,an,.,2,complete,NO,0,DT,13,4,3,9,11,2,1,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,44,international,.,13,complete,NO,0,JJ,13,4,3,9,11,3,2,8,1,147,0,39,97,114.6,0,97,1,565,1012,1,2,2,3,565,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,45,survey,.,6,complete,NO,0,NN,13,4,3,9,11,4,3,7,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,46,of,.,2,complete,NO,0,IN,13,4,3,9,11,5,4,6,1,147,0,46,217,343.6,0,217,1,217,217,0,0,0,1,217,30695,162,189,1.1,37310,254,168.8,177.7,17
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,47,educational,.,11,complete,NO,0,JJ,13,4,3,9,11,6,5,5,1,147,0,47,361,419.4,4,361,1,361,361,0,0,0,1,361,30695,162,189,1.1,37310,254,343.6,35.9,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,48,standards,.,9,complete,NO,0,NNS,13,4,3,9,11,7,6,4,1,147,0,48,366,578.1,7,366,1,366,366,0,0,0,2,677,30695,162,189,1.1,37310,254,419.4,92.1,9
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,49,called,.,6,complete,NO,0,VBN,13,4,3,9,11,8,7,3,1,147,0,49,116,669.7,5,116,1,116,427,1,1,1,1,116,30695,162,189,1.1,37310,254,578.1,43.4,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,50,PISA.,PER,5,complete,NO,0,NNP,13,4,3,9,11,9,8,2,1,147,0,51,200,699.1,1,514,2,514,514,0,0,0,2,514,30695,162,189,1.1,37310,254,588.6,109.9,10
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,51,This,.,4,complete,NO,0,DT,13,4,3,9,11,10,9,1,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,52,survey,.,6,complete,NO,0,NN,13,4,3,9,11,11,10,0,1,147,0,53,260,815.6,0,260,1,260,260,0,0,0,1,260,30695,162,189,1.1,37310,254,732.2,87.3,8
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,53,measures,.,8,complete,NO,0,VBZ,13,5,4,8,13,1,0,12,1,147,1,.,.,.,.,.,.,.,.,.,.,0,2,459,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,54,the,.,3,complete,NO,0,DT,13,5,4,8,13,2,1,11,1,147,0,54,121,172.5,3,121,1,121,308,1,1,1,1,121,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,55,academic,.,8,complete,NO,0,JJ,13,5,4,8,13,3,2,10,1,147,0,56,114,245.1,5,114,1,492,764,1,1,1,3,492,30695,162,189,1.1,37310,254,91.3,100.2,10
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,56,level,.,5,complete,NO,0,NN,13,5,4,8,13,4,3,9,1,147,0,60,180,346.7,5,180,1,180,180,0,0,0,1,180,30695,162,189,1.1,37310,254,241.9,49.6,5
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,57,of,.,2,complete,NO,0,IN,13,5,4,8,13,5,4,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,58,15-year-olds,.,12,complete,NO,0,NNS,13,5,4,8,13,6,5,7,1,147,0,61,187,431.5,4,380,2,380,380,0,0,0,2,380,30695,162,189,1.1,37310,254,346.7,43.8,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,59,around,.,6,complete,NO,0,IN,13,5,4,8,13,7,6,6,1,147,0,63,86,545.2,2,86,1,86,86,0,0,0,1,86,30695,162,189,1.1,37310,254,496.4,36.1,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,60,the,.,3,complete,NO,0,DT,13,5,4,8,13,8,7,5,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,61,world,.,5,complete,NO,0,NN,13,5,4,8,13,9,8,4,1,147,0,64,196,660.8,1,196,1,196,196,0,0,0,1,196,30695,162,189,1.1,37310,254,545.2,108.3,10
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,62,in,.,2,complete,NO,0,IN,13,5,4,8,13,10,9,3,1,147,0,65,143,727.6,1,143,1,143,143,0,0,0,1,143,30695,162,189,1.1,37310,254,660.8,59.7,6
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,63,"science,",COM,8,complete,NO,0,NN,13,5,4,8,13,11,10,2,1,147,0,66,178,794.7,4,178,1,178,178,0,0,0,1,178,30695,162,189,1.1,37310,254,727.6,25.9,3
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,64,"math,",COM,5,complete,NO,0,NN,13,5,4,8,13,12,11,1,1,147,0,67,186,891.5,4,186,1,186,186,0,0,0,1,186,30695,162,189,1.1,37310,254,794.7,55.8,6
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,65,and,.,3,complete,NO,0,CC,13,5,4,8,13,13,12,0,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,66,reading,.,7,complete,NO,0,NN,13,6,5,7,5,1,0,4,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,156,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,67,once,.,4,complete,NO,0,RB,13,6,5,7,5,2,1,3,1,147,0,68,105,161.3,3,105,1,105,261,1,1,1,2,401,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,68,every,.,5,complete,NO,0,DT,13,6,5,7,5,3,2,2,1,147,0,70,198,207.2,2,198,1,412,708,1,1,1,2,412,30695,162,189,1.1,37310,254,102.7,88.8,9
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,69,three,.,5,complete,NO,0,CD,13,6,5,7,5,4,3,1,1,147,0,73,168,312.2,5,168,1,168,168,0,0,0,1,168,30695,162,189,1.1,37310,254,248.6,9.9,1
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,70,years.,PER,6,complete,NO,0,NNS,13,6,5,7,5,5,4,0,1,147,0,74,194,377,5,194,1,194,194,0,0,0,1,194,30695,162,189,1.1,37310,254,312.2,11.3,2
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,71,What,.,4,complete,NO,0,WP,13,7,6,6,13,1,0,12,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,72,surprises,.,9,complete,NO,0,VBZ,13,7,6,6,13,2,1,11,2,147,0,75,191,191.3,2,283,2,283,283,0,0,0,2,283,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,73,many,.,4,complete,NO,0,JJ,13,7,6,6,13,3,2,10,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,74,people,.,6,complete,NO,0,NNS,13,7,6,6,13,4,3,9,2,147,0,77,190,357.6,2,190,1,190,190,0,0,0,1,190,30695,162,189,1.1,37310,254,217.5,124,12
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,75,about,.,5,complete,NO,0,IN,13,7,6,6,13,5,4,8,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,76,Finland's,.,9,complete,NO,0,NNP_POS,13,7,6,6,13,6,5,7,2,147,0,78,233,492.3,1,233,1,233,233,0,0,0,1,233,30695,162,189,1.1,37310,254,357.6,126.9,12
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,77,success,.,7,complete,NO,0,NN,13,7,6,6,13,7,6,6,2,147,0,79,180,627.7,4,180,1,180,180,0,0,0,1,180,30695,162,189,1.1,37310,254,492.3,102.2,10
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,78,is,.,2,complete,NO,0,VBZ,13,7,6,6,13,8,7,5,2,147,0,80,196,704.3,2,196,1,196,196,0,0,0,1,196,30695,162,189,1.1,37310,254,627.7,53.8,5
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,79,that,.,4,complete,NO,0,IN,13,7,6,6,13,9,8,4,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,80,the,.,3,complete,NO,0,DT,13,7,6,6,13,10,9,3,2,147,0,81,188,787.7,2,188,1,188,188,0,0,0,1,188,30695,162,189,1.1,37310,254,704.3,66.2,7
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,81,country,.,7,complete,NO,0,NN,13,7,6,6,13,11,10,2,2,147,0,82,131,891.9,7,131,1,131,131,0,0,0,3,411,30695,162,189,1.1,37310,254,787.7,26.8,3
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,82,is,.,2,complete,NO,0,VBZ,13,7,6,6,13,12,11,1,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,83,so,.,2,complete,NO,0,RB,13,7,6,6,13,13,12,0,2,147,0,83,92,937.2,1,92,1,92,92,0,0,0,1,92,30695,162,189,1.1,37310,254,891.9,43.6,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,84,different,.,9,complete,NO,0,JJ,13,8,7,5,14,1,0,13,2,147,0,84,127,115.5,7,264,2,264,264,0,0,0,2,264,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,85,from,.,4,complete,NO,0,IN,13,8,7,5,14,2,1,12,2,147,1,.,.,.,.,.,.,.,.,.,.,0,1,176,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,86,the,.,3,complete,NO,0,DT,13,8,7,5,14,3,2,11,2,147,0,86,178,230.9,2,178,1,178,178,0,0,1,2,379,30695,162,189,1.1,37310,254,90.2,124.3,12
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,87,others,.,6,complete,NO,0,NNS,13,8,7,5,14,4,3,10,2,147,0,87,213,302.6,5,213,1,213,213,0,0,0,2,385,30695,162,189,1.1,37310,254,230.9,26.6,3
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,88,that,.,4,complete,NO,0,WDT,13,8,7,5,14,5,4,9,2,147,1,.,.,.,.,.,.,.,.,.,.,1,2,311,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,89,come,.,4,complete,NO,0,VBP,13,8,7,5,14,6,5,8,2,147,0,88,271,422.5,3,271,1,271,271,0,0,1,3,654,30695,162,189,1.1,37310,254,302.6,87.9,8
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,90,at,.,2,complete,NO,0,IN,13,8,7,5,14,7,6,7,2,147,1,.,.,.,.,.,.,.,.,.,.,0,1,121,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,91,the,.,3,complete,NO,0,DT,13,8,7,5,14,8,7,6,2,147,0,89,96,510.7,3,96,1,311,662,1,1,2,3,515,30695,162,189,1.1,37310,254,422.5,56,6
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,92,top,.,3,complete,NO,0,NN,13,8,7,5,14,9,8,5,2,147,1,.,.,.,.,.,.,.,.,.,.,2,3,311,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,93,of,.,2,complete,NO,0,IN,13,8,7,5,14,10,9,4,2,147,0,93,278,581.7,2,278,1,278,278,0,0,0,1,278,30695,162,189,1.1,37310,254,479.8,86.7,8
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,94,the,.,3,complete,NO,0,DT,13,8,7,5,14,11,10,3,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,95,survey.,PER,7,complete,NO,0,NN,13,8,7,5,14,12,11,2,2,147,0,94,222,689.2,5,222,1,222,222,0,0,2,4,777,30695,162,189,1.1,37310,254,581.7,61.8,6
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,96,Those,.,5,complete,NO,0,DT,13,8,7,5,14,13,12,1,2,147,0,95,270,766.1,4,270,1,486,2849,1,1,1,3,742,30695,162,189,1.1,37310,254,689.2,40.3,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,97,countries',.,10,complete,NO,0,NNS_POS,13,8,7,5,14,14,13,0,2,147,0,112,67,877.9,8,67,1,123,379,1,1,1,2,123,30695,162,189,1.1,37310,254,780.3,17.2,2
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,98,schools,.,7,complete,NO,0,NNS,13,9,8,4,10,1,0,9,2,147,0,115,297,111.2,6,297,1,297,297,0,0,0,1,297,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,99,generally,.,9,complete,NO,0,RB,13,9,8,4,10,2,1,8,2,147,0,116,299,204.6,7,299,1,299,299,0,0,0,1,299,30695,162,189,1.1,37310,254,111.2,25.3,3
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,100,emphasize,.,9,complete,NO,0,VBP,13,9,8,4,10,3,2,7,2,147,0,117,244,307.6,6,244,1,244,244,0,0,0,1,244,30695,162,189,1.1,37310,254,204.6,42.9,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,101,competition,.,11,complete,NO,0,NN,13,9,8,4,10,4,3,6,2,147,0,118,167,437.8,8,397,2,397,397,0,0,0,2,397,30695,162,189,1.1,37310,254,307.6,49.9,5
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,102,between,.,7,complete,NO,0,IN,13,9,8,4,10,5,4,5,2,147,0,120,221,560.2,7,221,1,221,221,0,0,0,1,221,30695,162,189,1.1,37310,254,423.7,65.8,6
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,103,students,.,8,complete,NO,0,NNS,13,9,8,4,10,6,5,4,2,147,0,121,171,594.2,2,637,3,637,637,0,0,0,3,637,30695,162,189,1.1,37310,254,560.2,17.3,2
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,104,and,.,3,complete,NO,0,CC,13,9,8,4,10,7,6,3,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,30695,162,189,1.1,37310,254,.,.,.
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,105,between,.,7,complete,NO,0,IN,13,9,8,4,10,8,7,2,2,147,0,124,132,730.8,1,368,2,368,368,0,0,0,2,368,30695,162,189,1.1,37310,254,649,71.5,7
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,106,"schools,",COM,8,complete,NO,0,NNS,13,9,8,4,10,9,8,1,2,147,0,126,204,855.5,5,204,1,204,204,0,0,0,1,204,30695,162,189,1.1,37310,254,771,37.5,4
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,107,and,.,3,complete,NO,0,CC,13,9,8,4,10,10,9,0,2,147,0,127,67,911,1,67,1,67,67,0,0,0,1,67,30695,162,189,1.1,37310,254,855.5,50,5
s007,101,EDUCAT,Part1,2,26,CORRECT,66.67,108,they,.,4,complete,NO,0,PRP,13,10,9,3,14,1,0,13,2,147,1,.,.,.,.,.,.,.,.,.,.,0,1,200,30695,162,189,1.1,37310,254,.,.,.
