RECORDING_SESSION_LABEL,item,passage,part,level,TRIAL_INDEX,ANS,total_comp,IA_ID,ia_label,punct,obj_len,part_status,len_check,trac_loss,POS,total_lines,line,line_from_top,line_from_bottom,total_words_line,line_pos,line_pos_from_left,line_pos_from_right,paragraph,part_len,IA_SKIP,ff_index,ff_duration,ff_xpos,ff_lp,gaze,gaze_fix_count,rb_reading,go_past,fp_reg,fp_reg_count,total_reg_out_count,total_fix_count,total_time,trial_total_time,trial_total_fix_count,trial_mean_fix_duration,trial_per_word_fix,trial_rt,trial_per_word_rt,prev_fix_xpos,launch_site_pix,launch_site_char
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,16,life,.,4,trac_loss,NO,0,NN,13,2,1,11,13,3,2,10,1,147,0,18,235,174.8,1,235,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,85,85.5,8
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,17,in,.,2,trac_loss,NO,0,IN,13,2,1,11,13,4,3,9,1,147,0,19,208,231.6,1,208,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,174.8,49.7,5
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,18,the,.,3,trac_loss,NO,0,DT,13,2,1,11,13,5,4,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,19,world.,PER,6,trac_loss,NO,0,NN,13,2,1,11,13,6,5,7,1,147,0,20,217,312.9,2,748,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,231.6,69.9,7
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,20,In,.,2,trac_loss,NO,0,IN,13,2,1,11,13,7,6,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,21,"particular,",COM,11,trac_loss,NO,0,JJ,13,2,1,11,13,8,7,5,1,147,0,22,266,426.4,2,829,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,361.4,51.1,5
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,22,Finland,.,7,trac_loss,NO,0,NNP,13,2,1,11,13,9,8,4,1,147,0,24,207,589.4,5,372,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,460.5,82,8
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,23,has,.,3,trac_loss,NO,0,VBZ,13,2,1,11,13,10,9,3,1,147,0,26,431,664.8,3,431,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,576.2,56.3,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,24,been,.,4,trac_loss,NO,0,VBN,13,2,1,11,13,11,10,2,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,25,attracting,.,10,trac_loss,NO,0,VBG,13,2,1,11,13,12,11,1,1,147,0,27,248,728.4,0,452,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,664.8,66.7,7
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,26,attention,.,9,trac_loss,NO,0,NN,13,2,1,11,13,13,12,0,1,147,0,29,323,863.9,2,863,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,790.8,61.7,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,27,for,.,3,trac_loss,NO,1,IN,13,3,2,10,15,1,0,14,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,28,the,.,3,trac_loss,NO,1,DT,13,3,2,10,15,2,1,13,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,29,success,.,7,trac_loss,NO,1,NN,13,3,2,10,15,3,2,12,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,30,of,.,2,trac_loss,NO,1,IN,13,3,2,10,15,4,3,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,31,its,.,3,trac_loss,NO,1,PRP$,13,3,2,10,15,5,4,10,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,32,schools.,PER,8,trac_loss,NO,1,NNS,13,3,2,10,15,6,5,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,33,Since,.,5,trac_loss,NO,1,IN,13,3,2,10,15,7,6,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,34,"2000,",COM,5,trac_loss,NO,1,CD,13,3,2,10,15,8,7,7,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,35,the,.,3,trac_loss,NO,1,DT,13,3,2,10,15,9,8,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,36,country,.,7,trac_loss,NO,1,NN,13,3,2,10,15,10,9,5,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,37,often,.,5,trac_loss,NO,1,RB,13,3,2,10,15,11,10,4,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,38,appears,.,7,trac_loss,NO,1,VBZ,13,3,2,10,15,12,11,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,39,near,.,4,trac_loss,NO,1,IN,13,3,2,10,15,13,12,2,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,40,the,.,3,trac_loss,NO,1,DT,13,3,2,10,15,14,13,1,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,41,top,.,3,trac_loss,NO,1,NN,13,3,2,10,15,15,14,0,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,42,of,.,2,trac_loss,NO,1,IN,13,4,3,9,11,1,0,10,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,43,an,.,2,trac_loss,NO,1,DT,13,4,3,9,11,2,1,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,44,international,.,13,trac_loss,NO,1,JJ,13,4,3,9,11,3,2,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,45,survey,.,6,trac_loss,NO,1,NN,13,4,3,9,11,4,3,7,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,46,of,.,2,trac_loss,NO,1,IN,13,4,3,9,11,5,4,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,47,educational,.,11,trac_loss,NO,1,JJ,13,4,3,9,11,6,5,5,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,48,standards,.,9,trac_loss,NO,1,NNS,13,4,3,9,11,7,6,4,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,49,called,.,6,trac_loss,NO,1,VBN,13,4,3,9,11,8,7,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,50,PISA.,PER,5,trac_loss,NO,1,NNP,13,4,3,9,11,9,8,2,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,51,This,.,4,trac_loss,NO,1,DT,13,4,3,9,11,10,9,1,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,52,survey,.,6,trac_loss,NO,1,NN,13,4,3,9,11,11,10,0,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,53,measures,.,8,trac_loss,NO,0,VBZ,13,5,4,8,13,1,0,12,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,54,the,.,3,trac_loss,NO,0,DT,13,5,4,8,13,2,1,11,1,147,0,32,123,165.6,2,123,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,55,academic,.,8,trac_loss,NO,0,JJ,13,5,4,8,13,3,2,10,1,147,0,34,313,228,4,313,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,82.3,109.2,10
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,56,level,.,5,trac_loss,NO,0,NN,13,5,4,8,13,4,3,9,1,147,0,35,221,320.8,3,221,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,228,63.5,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,57,of,.,2,trac_loss,NO,0,IN,13,5,4,8,13,5,4,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,58,15-year-olds,.,12,trac_loss,NO,0,NNS,13,5,4,8,13,6,5,7,1,147,0,36,298,411.6,2,513,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,320.8,69.7,7
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,59,around,.,6,trac_loss,NO,0,IN,13,5,4,8,13,7,6,6,1,147,0,38,225,539.8,1,225,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,467.1,65.4,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,60,the,.,3,trac_loss,NO,0,DT,13,5,4,8,13,8,7,5,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,61,world,.,5,trac_loss,NO,0,NN,13,5,4,8,13,9,8,4,1,147,0,39,256,675.1,2,256,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,539.8,113.7,11
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,62,in,.,2,trac_loss,NO,0,IN,13,5,4,8,13,10,9,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,63,"science,",COM,8,trac_loss,NO,0,NN,13,5,4,8,13,11,10,2,1,147,0,40,216,757.4,1,447,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,675.1,78.4,8
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,64,"math,",COM,5,trac_loss,NO,0,NN,13,5,4,8,13,12,11,1,1,147,0,42,235,862.5,2,235,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,806.6,43.9,4
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,65,and,.,3,trac_loss,NO,0,CC,13,5,4,8,13,13,12,0,1,147,0,43,138,921.9,1,138,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,862.5,54,5
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,66,reading,.,7,trac_loss,NO,0,NN,13,6,5,7,5,1,0,4,1,147,0,44,269,73.8,3,269,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,67,once,.,4,trac_loss,NO,0,RB,13,6,5,7,5,2,1,3,1,147,0,45,541,162.8,3,541,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,73.8,63.7,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,68,every,.,5,trac_loss,NO,0,DT,13,6,5,7,5,3,2,2,1,147,0,46,452,233.9,4,452,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,162.8,28.7,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,69,three,.,5,trac_loss,NO,0,CD,13,6,5,7,5,4,3,1,1,147,0,47,411,293.9,4,411,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,233.9,24.6,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,70,years.,PER,6,trac_loss,NO,0,NNS,13,6,5,7,5,5,4,0,1,147,0,48,595,349.7,3,595,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,293.9,29.6,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,71,What,.,4,trac_loss,NO,0,WP,13,7,6,6,13,1,0,12,2,147,0,49,230,146.8,3,230,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,72,surprises,.,9,trac_loss,NO,0,VBZ,13,7,6,6,13,2,1,11,2,147,0,50,277,208.1,3,454,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,146.8,29.7,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,73,many,.,4,trac_loss,NO,0,JJ,13,7,6,6,13,3,2,10,2,147,0,52,254,327.8,4,254,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,272.2,13.3,2
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,74,people,.,6,trac_loss,NO,0,NNS,13,7,6,6,13,4,3,9,2,147,0,53,176,403.1,6,176,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,327.8,13.7,2
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,75,about,.,5,trac_loss,NO,0,IN,13,7,6,6,13,5,4,8,2,147,0,54,253,460.7,4,253,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,403.1,14.4,2
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,76,Finland's,.,9,trac_loss,NO,0,NNP_POS,13,7,6,6,13,6,5,7,2,147,0,55,228,527.5,4,228,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,460.7,23.8,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,77,success,.,7,trac_loss,NO,0,NN,13,7,6,6,13,7,6,6,2,147,0,56,286,634.8,4,286,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,527.5,67,7
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,78,is,.,2,trac_loss,NO,0,VBZ,13,7,6,6,13,8,7,5,2,147,0,57,280,697.3,2,280,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,634.8,46.7,5
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,79,that,.,4,trac_loss,NO,0,IN,13,7,6,6,13,9,8,4,2,147,0,58,204,751.3,4,204,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,697.3,17.2,2
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,80,the,.,3,trac_loss,NO,0,DT,13,7,6,6,13,10,9,3,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,81,country,.,7,trac_loss,NO,0,NN,13,7,6,6,13,11,10,2,2,147,0,59,227,840.5,3,227,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,751.3,63.2,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,82,is,.,2,trac_loss,NO,0,VBZ,13,7,6,6,13,12,11,1,2,147,0,60,279,898.5,0,279,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,840.5,62,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,83,so,.,2,trac_loss,NO,0,RB,13,7,6,6,13,13,12,0,2,147,0,61,455,945.4,1,455,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,898.5,37,4
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,84,different,.,9,trac_loss,NO,0,JJ,13,8,7,5,14,1,0,13,2,147,0,62,208,106.1,6,368,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,85,from,.,4,trac_loss,NO,0,IN,13,8,7,5,14,2,1,12,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,86,the,.,3,trac_loss,NO,0,DT,13,8,7,5,14,3,2,11,2,147,0,64,231,209,0,231,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,78.2,136.3,13
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,87,others,.,6,trac_loss,NO,0,NNS,13,8,7,5,14,4,3,10,2,147,0,65,240,293.9,4,240,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,209,48.5,5
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,88,that,.,4,trac_loss,NO,0,WDT,13,8,7,5,14,5,4,9,2,147,0,66,637,382.8,4,637,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,293.9,40.6,4
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,89,come,.,4,trac_loss,NO,0,VBP,13,8,7,5,14,6,5,8,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,90,at,.,2,trac_loss,NO,0,IN,13,8,7,5,14,7,6,7,2,147,0,67,186,445.4,1,186,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,382.8,61.7,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,91,the,.,3,trac_loss,NO,0,DT,13,8,7,5,14,8,7,6,2,147,0,68,197,511,3,197,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,445.4,33.1,4
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,92,top,.,3,trac_loss,NO,0,NN,13,8,7,5,14,9,8,5,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,93,of,.,2,trac_loss,NO,0,IN,13,8,7,5,14,10,9,4,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,94,the,.,3,trac_loss,NO,0,DT,13,8,7,5,14,11,10,3,2,147,0,69,231,630.6,3,231,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,511,88.5,9
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,95,survey.,PER,7,trac_loss,NO,0,NN,13,8,7,5,14,12,11,2,2,147,0,70,211,700.6,6,211,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,630.6,12.9,2
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,96,Those,.,5,trac_loss,NO,0,DT,13,8,7,5,14,13,12,1,2,147,0,71,313,772.1,4,313,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,700.6,28.9,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,97,countries',.,10,trac_loss,NO,0,NNS_POS,13,8,7,5,14,14,13,0,2,147,0,72,260,856.2,6,260,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,772.1,25.4,3
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,98,schools,.,7,trac_loss,NO,0,NNS,13,9,8,4,10,1,0,9,2,147,0,73,98,99.8,5,1017,3,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,99,generally,.,9,trac_loss,NO,0,RB,13,9,8,4,10,2,1,8,2,147,0,80,304,186.5,5,511,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,103.4,33.1,4
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,100,emphasize,.,9,trac_loss,NO,0,VBP,13,9,8,4,10,3,2,7,2,147,0,82,373,297.3,5,373,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,165.2,82.3,8
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,101,competition,.,11,trac_loss,NO,0,NN,13,9,8,4,10,4,3,6,2,147,0,83,417,419.3,6,417,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,297.3,60.2,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,102,between,.,7,trac_loss,NO,0,IN,13,9,8,4,10,5,4,5,2,147,0,84,233,521.3,3,233,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,419.3,70.2,7
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,103,students,.,8,trac_loss,NO,0,NNS,13,9,8,4,10,6,5,4,2,147,0,85,313,611.1,4,500,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,521.3,56.2,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,104,and,.,3,trac_loss,NO,0,CC,13,9,8,4,10,7,6,3,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,105,between,.,7,trac_loss,NO,0,IN,13,9,8,4,10,8,7,2,2,147,0,87,410,765.9,5,410,1,.,.,.,.,.,.,.,.,.,.,.,63802,434,655.7,64.8,6
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,106,"schools,",COM,8,trac_loss,NO,0,NNS,13,9,8,4,10,9,8,1,2,147,0,88,250,841.1,3,496,2,.,.,.,.,.,.,.,.,.,.,.,63802,434,765.9,42.6,4
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,107,and,.,3,trac_loss,NO,0,CC,13,9,8,4,10,10,9,0,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
s004,101,EDUCAT,Part1,2,22,CORRECT,61.11,108,they,.,4,trac_loss,NO,0,PRP,13,10,9,3,14,1,0,13,2,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63802,434,.,.,.
