RECORDING_SESSION_LABEL,item,passage,part,level,TRIAL_INDEX,ANS,total_comp,IA_ID,ia_label,punct,obj_len,part_status,len_check,trac_loss,POS,total_lines,line,line_from_top,line_from_bottom,total_words_line,line_pos,line_pos_from_left,line_pos_from_right,paragraph,part_len,IA_SKIP,ff_index,ff_duration,ff_xpos,ff_lp,gaze,gaze_fix_count,rb_reading,go_past,fp_reg,fp_reg_count,total_reg_out_count,total_fix_count,total_time,trial_total_time,trial_total_fix_count,trial_mean_fix_duration,trial_per_word_fix,trial_rt,trial_per_word_rt,prev_fix_xpos,launch_site_pix,launch_site_char
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,1,"Finland,",COM,8,trac_loss,NO,0,NNP,13,1,0,12,13,1,0,12,1,147,0,2,78,155.4,4,279,3,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,2,a,.,1,trac_loss,NO,0,DT,13,1,0,12,13,2,1,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,3,country,.,7,trac_loss,NO,0,NN,13,1,0,12,13,3,2,10,1,147,0,5,130,280.2,4,305,3,.,.,.,.,.,.,.,.,.,.,.,38941,265,192.2,50.3,5
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,4,in,.,2,trac_loss,NO,0,IN,13,1,0,12,13,4,3,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,5,northern,.,8,trac_loss,NO,0,JJ,13,1,0,12,13,5,4,8,1,147,0,8,224,404.2,4,224,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,315.2,48.3,5
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,6,"Europe,",COM,7,trac_loss,NO,0,NNP,13,1,0,12,13,6,5,7,1,147,0,9,131,461.8,0,314,2,.,.,.,.,.,.,.,.,.,.,.,38941,265,404.2,58.3,6
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,7,has,.,3,trac_loss,NO,0,VBZ,13,1,0,12,13,7,6,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,8,been,.,4,trac_loss,NO,0,VBN,13,1,0,12,13,8,7,5,1,147,0,11,160,607.2,2,160,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,496.9,96.6,9
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,9,ranked,.,6,trac_loss,NO,0,VBN,13,1,0,12,13,9,8,4,1,147,0,12,66,667.7,2,302,2,.,.,.,.,.,.,.,.,.,.,.,38941,265,607.2,42.3,4
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,10,as,.,2,trac_loss,NO,0,IN,13,1,0,12,13,10,9,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,11,having,.,6,trac_loss,NO,0,VBG,13,1,0,12,13,11,10,2,1,147,0,14,190,785.2,3,285,2,.,.,.,.,.,.,.,.,.,.,.,38941,265,708.1,50.4,5
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,12,the,.,3,trac_loss,NO,0,DT,13,1,0,12,13,12,11,1,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,13,highest,.,7,trac_loss,NO,0,JJS,13,1,0,12,13,13,12,0,1,147,0,16,113,911.8,3,113,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,814.4,65.1,6
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,14,quality,.,7,trac_loss,NO,0,NN,13,2,1,11,13,1,0,12,1,147,0,17,272,87.4,4,272,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,15,of,.,2,trac_loss,NO,0,IN,13,2,1,11,13,2,1,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,16,life,.,4,trac_loss,NO,0,NN,13,2,1,11,13,3,2,10,1,147,0,18,193,206,4,193,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,87.4,83.1,8
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,17,in,.,2,trac_loss,NO,0,IN,13,2,1,11,13,4,3,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,18,the,.,3,trac_loss,NO,0,DT,13,2,1,11,13,5,4,8,1,147,0,19,159,291.2,3,159,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,206,52.5,5
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,19,world.,PER,6,trac_loss,NO,0,NN,13,2,1,11,13,6,5,7,1,147,0,20,151,345.6,5,151,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,291.2,10.3,1
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,20,In,.,2,trac_loss,NO,0,IN,13,2,1,11,13,7,6,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,21,"particular,",COM,11,trac_loss,NO,0,JJ,13,2,1,11,13,8,7,5,1,147,0,21,264,474.7,6,264,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,345.6,66.9,7
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,22,Finland,.,7,trac_loss,NO,0,NNP,13,2,1,11,13,9,8,4,1,147,0,22,192,580.1,4,192,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,474.7,67.8,7
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,23,has,.,3,trac_loss,NO,0,VBZ,13,2,1,11,13,10,9,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,24,been,.,4,trac_loss,NO,0,VBN,13,2,1,11,13,11,10,2,1,147,0,23,196,688.2,2,196,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,580.1,95.4,9
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,25,attracting,.,10,trac_loss,NO,0,VBG,13,2,1,11,13,12,11,1,1,147,0,24,142,753.5,2,351,2,.,.,.,.,.,.,.,.,.,.,.,38941,265,688.2,43.3,4
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,26,attention,.,9,trac_loss,NO,0,NN,13,2,1,11,13,13,12,0,1,147,0,26,219,911.8,6,219,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,826.6,25.9,3
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,27,for,.,3,trac_loss,NO,0,IN,13,3,2,10,15,1,0,14,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,28,the,.,3,trac_loss,NO,0,DT,13,3,2,10,15,2,1,13,1,147,0,27,123,120,3,123,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,29,success,.,7,trac_loss,NO,0,NN,13,3,2,10,15,3,2,12,1,147,0,29,178,175.9,4,178,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,71,66.5,7
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,30,of,.,2,trac_loss,NO,0,IN,13,3,2,10,15,4,3,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,31,its,.,3,trac_loss,NO,0,PRP$,13,3,2,10,15,5,4,10,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,32,schools.,PER,8,trac_loss,NO,0,NNS,13,3,2,10,15,6,5,9,1,147,0,30,156,311.1,1,156,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,175.9,126.6,12
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,33,Since,.,5,trac_loss,NO,0,IN,13,3,2,10,15,7,6,8,1,147,0,33,235,442.7,4,235,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,321.8,78.7,8
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,34,"2000,",COM,5,trac_loss,NO,0,CD,13,3,2,10,15,8,7,7,1,147,0,34,284,493,3,284,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,442.7,24.8,3
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,35,the,.,3,trac_loss,NO,0,DT,13,3,2,10,15,9,8,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,36,country,.,7,trac_loss,NO,0,NN,13,3,2,10,15,10,9,5,1,147,0,35,120,617.4,4,273,2,.,.,.,.,.,.,.,.,.,.,.,38941,265,493,84.5,8
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,37,often,.,5,trac_loss,NO,0,RB,13,3,2,10,15,11,10,4,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,38,appears,.,7,trac_loss,NO,0,VBZ,13,3,2,10,15,12,11,3,1,147,0,37,179,726.4,0,179,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,618.9,112.6,11
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,39,near,.,4,trac_loss,NO,0,IN,13,3,2,10,15,13,12,2,1,147,0,40,211,855.4,4,211,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,784.7,33.8,4
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,40,the,.,3,trac_loss,NO,0,DT,13,3,2,10,15,14,13,1,1,147,0,41,52,898.8,3,52,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,855.4,19.1,2
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,41,top,.,3,trac_loss,NO,0,NN,13,3,2,10,15,15,14,0,1,147,0,42,88,962.1,3,88,1,.,.,.,.,.,.,.,.,.,.,.,38941,265,898.8,18.7,2
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,42,of,.,2,trac_loss,NO,1,IN,13,4,3,9,11,1,0,10,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,43,an,.,2,trac_loss,NO,1,DT,13,4,3,9,11,2,1,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,44,international,.,13,trac_loss,NO,1,JJ,13,4,3,9,11,3,2,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,45,survey,.,6,trac_loss,NO,1,NN,13,4,3,9,11,4,3,7,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,46,of,.,2,trac_loss,NO,1,IN,13,4,3,9,11,5,4,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,47,educational,.,11,trac_loss,NO,1,JJ,13,4,3,9,11,6,5,5,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,48,standards,.,9,trac_loss,NO,1,NNS,13,4,3,9,11,7,6,4,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,49,called,.,6,trac_loss,NO,1,VBN,13,4,3,9,11,8,7,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,50,PISA.,PER,5,trac_loss,NO,1,NNP,13,4,3,9,11,9,8,2,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,51,This,.,4,trac_loss,NO,1,DT,13,4,3,9,11,10,9,1,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
s008,101,EDUCAT,Part1,2,6,CORRECT,83.33,52,survey,.,6,trac_loss,NO,1,NN,13,4,3,9,11,11,10,0,1,147,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38941,265,.,.,.
