RECORDING_SESSION_LABEL,item,passage,part,level,TRIAL_INDEX,ANS,total_comp,IA_ID,ia_label,punct,obj_len,part_status,len_check,trac_loss,POS,total_lines,line,line_from_top,line_from_bottom,total_words_line,line_pos,line_pos_from_left,line_pos_from_right,paragraph,part_len,IA_SKIP,ff_index,ff_duration,ff_xpos,ff_lp,gaze,gaze_fix_count,rb_reading,go_past,fp_reg,fp_reg_count,total_reg_out_count,total_fix_count,total_time,trial_total_time,trial_total_fix_count,trial_mean_fix_duration,trial_per_word_fix,trial_rt,trial_per_word_rt,prev_fix_xpos,launch_site_pix,launch_site_char
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,13,highest,.,7,complete,NO,0,JJS,13,1,0,12,13,13,12,0,1,147,0,14,490,911.2,3,490,1,490,513,1,1,1,1,490,46040,160,288,1.09,52108,354,799,81.5,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,14,quality,.,7,complete,NO,0,NN,13,2,1,11,13,1,0,12,1,147,0,16,421,96,5,421,1,421,421,0,0,0,1,421,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,15,of,.,2,complete,NO,0,IN,13,2,1,11,13,2,1,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,16,life,.,4,complete,NO,0,NN,13,2,1,11,13,3,2,10,1,147,0,17,298,198.6,3,298,1,298,298,0,0,0,1,298,46040,160,288,1.09,52108,354,96,74.5,7
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,17,in,.,2,complete,NO,0,IN,13,2,1,11,13,4,3,9,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,18,the,.,3,complete,NO,0,DT,13,2,1,11,13,5,4,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,19,world.,PER,6,complete,NO,0,NN,13,2,1,11,13,6,5,7,1,147,0,18,272,300,0,491,2,491,491,0,0,0,2,491,46040,160,288,1.09,52108,354,198.6,103.9,10
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,20,In,.,2,complete,NO,0,IN,13,2,1,11,13,7,6,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,21,"particular,",COM,11,complete,NO,0,JJ,13,2,1,11,13,8,7,5,1,147,0,20,103,448.9,4,189,2,189,189,0,0,0,2,189,46040,160,288,1.09,52108,354,345.3,67.2,7
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,22,Finland,.,7,complete,NO,0,NNP,13,2,1,11,13,9,8,4,1,147,0,22,477,583.6,4,477,1,477,477,0,0,0,1,477,46040,160,288,1.09,52108,354,467.2,77.3,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,23,has,.,3,complete,NO,0,VBZ,13,2,1,11,13,10,9,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,24,been,.,4,complete,NO,0,VBN,13,2,1,11,13,11,10,2,1,147,0,23,458,675.9,0,458,1,458,458,0,0,0,1,458,46040,160,288,1.09,52108,354,583.6,92.9,9
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,25,attracting,.,10,complete,NO,0,VBG,13,2,1,11,13,12,11,1,1,147,0,24,228,736.5,1,587,2,587,587,0,0,0,2,587,46040,160,288,1.09,52108,354,675.9,55.6,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,26,attention,.,9,complete,NO,0,NN,13,2,1,11,13,13,12,0,1,147,0,26,340,909.9,6,340,1,340,340,0,0,0,1,340,46040,160,288,1.09,52108,354,795.8,56.7,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,27,for,.,3,complete,NO,0,IN,13,3,2,10,15,1,0,14,1,147,0,27,260,75.5,3,260,1,260,260,0,0,0,1,260,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,28,the,.,3,complete,NO,0,DT,13,3,2,10,15,2,1,13,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,29,success,.,7,complete,NO,0,NN,13,3,2,10,15,3,2,12,1,147,0,28,234,202,6,472,2,472,472,0,0,0,2,472,46040,160,288,1.09,52108,354,75.5,62,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,30,of,.,2,complete,NO,0,IN,13,3,2,10,15,4,3,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,31,its,.,3,complete,NO,0,PRP$,13,3,2,10,15,5,4,10,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,185,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,32,schools.,PER,8,complete,NO,0,NNS,13,3,2,10,15,6,5,9,1,147,0,30,532,320.1,2,532,1,532,532,0,0,0,1,532,46040,160,288,1.09,52108,354,165,137.5,13
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,33,Since,.,5,complete,NO,0,IN,13,3,2,10,15,7,6,8,1,147,0,31,281,450,5,439,2,439,439,0,0,0,2,439,46040,160,288,1.09,52108,354,320.1,81.4,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,34,"2000,",COM,5,complete,NO,0,CD,13,3,2,10,15,8,7,7,1,147,0,33,174,522.2,5,291,2,291,291,0,0,0,2,291,46040,160,288,1.09,52108,354,437.1,30.4,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,35,the,.,3,complete,NO,0,DT,13,3,2,10,15,9,8,6,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,309,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,36,country,.,7,complete,NO,0,NN,13,3,2,10,15,10,9,5,1,147,0,35,181,596.8,2,540,2,540,540,0,0,0,2,540,46040,160,288,1.09,52108,354,494.5,83,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,37,often,.,5,complete,NO,0,RB,13,3,2,10,15,11,10,4,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,38,appears,.,7,complete,NO,0,VBZ,13,3,2,10,15,12,11,3,1,147,0,37,404,728.8,0,940,2,940,940,0,0,0,3,1180,46040,160,288,1.09,52108,354,654.4,77.1,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,39,near,.,4,complete,NO,0,IN,13,3,2,10,15,13,12,2,1,147,0,39,216,814.4,0,216,1,216,456,1,1,1,1,216,46040,160,288,1.09,52108,354,787.4,32.1,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,40,the,.,3,complete,NO,0,DT,13,3,2,10,15,14,13,1,1,147,0,41,256,877.6,1,560,2,560,560,0,0,0,2,560,46040,160,288,1.09,52108,354,789,85.5,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,41,top,.,3,complete,NO,0,NN,13,3,2,10,15,15,14,0,1,147,0,43,109,942.7,3,109,1,109,109,0,0,0,1,109,46040,160,288,1.09,52108,354,912.8,5.7,1
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,42,of,.,2,complete,NO,0,IN,13,4,3,9,11,1,0,10,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,43,an,.,2,complete,NO,0,DT,13,4,3,9,11,2,1,9,1,147,0,44,254,92.4,1,254,1,254,254,0,0,0,1,254,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,44,international,.,13,complete,NO,0,JJ,13,4,3,9,11,3,2,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,45,survey,.,6,complete,NO,0,NN,13,4,3,9,11,4,3,7,1,147,0,45,312,280.3,1,312,1,312,312,0,0,0,1,312,46040,160,288,1.09,52108,354,92.4,177.1,17
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,46,of,.,2,complete,NO,0,IN,13,4,3,9,11,5,4,6,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,47,educational,.,11,complete,NO,0,JJ,13,4,3,9,11,6,5,5,1,147,0,46,229,504.6,11,450,2,450,450,0,0,0,2,450,46040,160,288,1.09,52108,354,280.3,99.2,10
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,48,standards,.,9,complete,NO,0,NNS,13,4,3,9,11,7,6,4,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,49,called,.,6,complete,NO,0,VBN,13,4,3,9,11,8,7,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,50,PISA.,PER,5,complete,NO,0,NNP,13,4,3,9,11,9,8,2,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,51,This,.,4,complete,NO,0,DT,13,4,3,9,11,10,9,1,1,147,0,48,289,789.9,3,289,1,289,289,0,0,0,1,289,46040,160,288,1.09,52108,354,436.4,328.1,30
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,52,survey,.,6,complete,NO,0,NN,13,4,3,9,11,11,10,0,1,147,0,49,241,867.8,5,241,1,241,241,0,0,0,1,241,46040,160,288,1.09,52108,354,789.9,29.6,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,53,measures,.,8,complete,NO,0,VBZ,13,5,4,8,13,1,0,12,1,147,0,50,475,99.8,5,475,1,475,475,0,0,0,1,475,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,54,the,.,3,complete,NO,0,DT,13,5,4,8,13,2,1,11,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,55,academic,.,8,complete,NO,0,JJ,13,5,4,8,13,3,2,10,1,147,0,51,237,193.9,1,690,2,690,690,0,0,1,5,1303,46040,160,288,1.09,52108,354,99.8,92.7,9
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,56,level,.,5,complete,NO,0,NN,13,5,4,8,13,4,3,9,1,147,0,53,237,338.5,5,237,1,237,237,0,0,0,1,237,46040,160,288,1.09,52108,354,240.6,50.9,5
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,57,of,.,2,complete,NO,0,IN,13,5,4,8,13,5,4,8,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,58,15-year-olds,.,12,complete,NO,0,NNS,13,5,4,8,13,6,5,7,1,147,0,54,276,423.6,4,631,2,631,631,0,0,0,3,980,46040,160,288,1.09,52108,354,338.5,52,5
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,59,around,.,6,complete,NO,0,IN,13,5,4,8,13,7,6,6,1,147,0,56,152,585.9,5,152,1,152,152,0,0,0,1,152,46040,160,288,1.09,52108,354,503.2,30.3,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,60,the,.,3,complete,NO,0,DT,13,5,4,8,13,8,7,5,1,147,0,57,146,613.1,1,146,1,146,146,0,0,0,1,146,46040,160,288,1.09,52108,354,585.9,24.6,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,61,world,.,5,complete,NO,0,NN,13,5,4,8,13,9,8,4,1,147,0,58,341,710.9,5,341,1,341,341,0,0,0,1,341,46040,160,288,1.09,52108,354,613.1,41.4,4
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,62,in,.,2,complete,NO,0,IN,13,5,4,8,13,10,9,3,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,63,"science,",COM,8,complete,NO,0,NN,13,5,4,8,13,11,10,2,1,147,0,59,442,793.2,4,442,1,442,442,0,0,0,1,442,46040,160,288,1.09,52108,354,710.9,42.6,4
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,64,"math,",COM,5,complete,NO,0,NN,13,5,4,8,13,12,11,1,1,147,0,60,382,898.9,5,382,1,382,382,0,0,0,1,382,46040,160,288,1.09,52108,354,793.2,59.3,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,65,and,.,3,complete,NO,0,CC,13,5,4,8,13,13,12,0,1,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,66,reading,.,7,complete,NO,0,NN,13,6,5,7,5,1,0,4,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,435,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,67,once,.,4,complete,NO,0,RB,13,6,5,7,5,2,1,3,1,147,1,.,.,.,.,.,.,.,.,.,.,0,1,367,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,68,every,.,5,complete,NO,0,DT,13,6,5,7,5,3,2,2,1,147,0,61,168,200.6,1,168,1,168,970,1,1,1,2,492,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,69,three,.,5,complete,NO,0,CD,13,6,5,7,5,4,3,1,1,147,0,64,204,257.4,0,204,1,204,204,0,0,2,3,579,46040,160,288,1.09,52108,354,183.5,75,7
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,70,years.,PER,6,complete,NO,0,NNS,13,6,5,7,5,5,4,0,1,147,0,65,220,322.8,0,485,2,485,1943,1,1,1,2,485,46040,160,288,1.09,52108,354,257.4,67.1,7
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,71,What,.,4,complete,NO,0,WP,13,7,6,6,13,1,0,12,2,147,0,73,81,132.8,2,415,2,415,415,0,0,0,2,415,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,72,surprises,.,9,complete,NO,0,VBZ,13,7,6,6,13,2,1,11,2,147,0,75,415,221.9,5,576,2,576,576,0,0,0,2,576,46040,160,288,1.09,52108,354,160.1,16.4,2
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,73,many,.,4,complete,NO,0,JJ,13,7,6,6,13,3,2,10,2,147,0,77,359,328.8,4,359,1,359,359,0,0,0,1,359,46040,160,288,1.09,52108,354,210.2,76.3,7
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,74,people,.,6,complete,NO,0,NNS,13,7,6,6,13,4,3,9,2,147,0,78,290,403.5,6,515,2,515,515,0,0,0,2,515,46040,160,288,1.09,52108,354,328.8,12.7,2
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,75,about,.,5,complete,NO,0,IN,13,7,6,6,13,5,4,8,2,147,0,80,390,456.8,4,390,1,390,390,0,0,0,1,390,46040,160,288,1.09,52108,354,365.6,52.9,5
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,76,Finland's,.,9,complete,NO,0,NNP_POS,13,7,6,6,13,6,5,7,2,147,0,81,357,526.7,4,357,1,357,357,0,0,0,1,357,46040,160,288,1.09,52108,354,456.8,27.7,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,77,success,.,7,complete,NO,0,NN,13,7,6,6,13,7,6,6,2,147,0,82,348,626.6,3,348,1,348,348,0,0,0,1,348,46040,160,288,1.09,52108,354,526.7,67.8,7
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,78,is,.,2,complete,NO,0,VBZ,13,7,6,6,13,8,7,5,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,79,that,.,4,complete,NO,0,IN,13,7,6,6,13,9,8,4,2,147,0,83,348,735,2,348,1,348,348,0,0,0,1,348,46040,160,288,1.09,52108,354,626.6,88.9,9
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,80,the,.,3,complete,NO,0,DT,13,7,6,6,13,10,9,3,2,147,0,84,200,794.9,3,200,1,200,200,0,0,0,1,200,46040,160,288,1.09,52108,354,735,35.5,4
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,81,country,.,7,complete,NO,0,NN,13,7,6,6,13,11,10,2,2,147,0,85,316,876.1,6,316,1,316,316,0,0,0,1,316,46040,160,288,1.09,52108,354,794.9,19.6,2
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,82,is,.,2,complete,NO,0,VBZ,13,7,6,6,13,12,11,1,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,83,so,.,2,complete,NO,0,RB,13,7,6,6,13,13,12,0,2,147,0,86,197,937.2,1,197,1,197,197,0,0,0,1,197,46040,160,288,1.09,52108,354,876.1,59.4,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,84,different,.,9,complete,NO,0,JJ,13,8,7,5,14,1,0,13,2,147,0,87,249,116.2,7,495,2,495,495,0,0,0,2,495,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,85,from,.,4,complete,NO,0,IN,13,8,7,5,14,2,1,12,2,147,1,.,.,.,.,.,.,.,.,.,.,0,1,150,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,86,the,.,3,complete,NO,0,DT,13,8,7,5,14,3,2,11,2,147,0,89,229,215.2,1,229,1,229,229,0,0,0,2,493,46040,160,288,1.09,52108,354,81.9,132.6,13
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,87,others,.,6,complete,NO,0,NNS,13,8,7,5,14,4,3,10,2,147,0,90,341,295.1,4,341,1,341,341,0,0,1,2,820,46040,160,288,1.09,52108,354,215.2,43.3,4
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,88,that,.,4,complete,NO,0,WDT,13,8,7,5,14,5,4,9,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,89,come,.,4,complete,NO,0,VBP,13,8,7,5,14,6,5,8,2,147,0,91,325,396.3,1,325,1,325,325,0,0,1,4,1154,46040,160,288,1.09,52108,354,295.1,95.4,9
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,90,at,.,2,complete,NO,0,IN,13,8,7,5,14,7,6,7,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,91,the,.,3,complete,NO,0,DT,13,8,7,5,14,8,7,6,2,147,0,92,280,492.3,2,280,1,469,833,1,1,1,2,469,46040,160,288,1.09,52108,354,396.3,82.2,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,92,top,.,3,complete,NO,0,NN,13,8,7,5,14,9,8,5,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,93,of,.,2,complete,NO,0,IN,13,8,7,5,14,10,9,4,2,147,0,95,244,585.2,2,244,1,244,244,0,0,0,1,244,46040,160,288,1.09,52108,354,500.5,66,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,94,the,.,3,complete,NO,0,DT,13,8,7,5,14,11,10,3,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,95,survey.,PER,7,complete,NO,0,NN,13,8,7,5,14,12,11,2,2,147,0,96,386,677.6,4,386,1,386,386,0,0,0,2,634,46040,160,288,1.09,52108,354,585.2,58.3,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,96,Those,.,5,complete,NO,0,DT,13,8,7,5,14,13,12,1,2,147,0,97,366,763.2,3,366,1,660,2266,1,2,2,3,962,46040,160,288,1.09,52108,354,677.6,53.9,5
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,97,countries',.,10,complete,NO,0,NNS_POS,13,8,7,5,14,14,13,0,2,147,0,105,215,792.9,0,215,1,750,1052,1,1,1,3,750,46040,160,288,1.09,52108,354,688.9,108.6,10
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,98,schools,.,7,complete,NO,0,NNS,13,9,8,4,10,1,0,9,2,147,0,109,395,109.4,6,395,1,395,395,0,0,0,1,395,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,99,generally,.,9,complete,NO,0,RB,13,9,8,4,10,2,1,8,2,147,0,110,372,181.9,5,372,1,372,372,0,0,0,1,372,46040,160,288,1.09,52108,354,109.4,28.1,3
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,100,emphasize,.,9,complete,NO,0,VBP,13,9,8,4,10,3,2,7,2,147,0,111,305,283,4,441,2,441,441,0,0,0,2,441,46040,160,288,1.09,52108,354,181.9,65.6,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,101,competition,.,11,complete,NO,0,NN,13,9,8,4,10,4,3,6,2,147,0,113,480,431.2,7,480,1,480,480,0,0,0,1,480,46040,160,288,1.09,52108,354,338.7,18.8,2
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,102,between,.,7,complete,NO,0,IN,13,9,8,4,10,5,4,5,2,147,0,114,390,527.3,4,390,1,390,390,0,0,0,1,390,46040,160,288,1.09,52108,354,431.2,58.3,6
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,103,students,.,8,complete,NO,0,NNS,13,9,8,4,10,6,5,4,2,147,0,115,393,638.8,6,393,1,393,393,0,0,0,1,393,46040,160,288,1.09,52108,354,527.3,50.2,5
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,104,and,.,3,complete,NO,0,CC,13,9,8,4,10,7,6,3,2,147,1,.,.,.,.,.,.,.,.,.,.,.,0,0,46040,160,288,1.09,52108,354,.,.,.
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,105,between,.,7,complete,NO,0,IN,13,9,8,4,10,8,7,2,2,147,0,116,314,773.2,5,314,1,314,314,0,0,0,1,314,46040,160,288,1.09,52108,354,638.8,81.7,8
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,106,"schools,",COM,8,complete,NO,0,NNS,13,9,8,4,10,9,8,1,2,147,0,117,375,859.4,5,375,1,375,375,0,0,0,1,375,46040,160,288,1.09,52108,354,773.2,35.3,4
nns090,101,EDUCAT,Part1,2,26,CORRECT,83.33,107,and,.,3,complete,NO,0,CC,13,9,8,4,10,10,9,0,2,147,0,118,468,940.8,3,468,1,468,468,0,0,0,1,468,46040,160,288,1.09,52108,354,859.4,48.1,5
